<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ZHIV,D,19/07/16,000000,14.9000000,16.6000000,12.7000000,13.3000000,581.300
ZHIV,D,20/07/16,000000,13.2000000,13.8000000,12.5000000,12.9000000,367.970
ZHIV,D,21/07/16,000000,13.2000000,13.5000000,11.4000000,11.8000000,274.520
ZHIV,D,22/07/16,000000,11.9000000,13.4000000,11.1000000,12.3000000,576.990
ZHIV,D,25/07/16,000000,12.6000000,12.8000000,11.7000000,12.4000000,95.280
ZHIV,D,26/07/16,000000,12.2000000,12.4000000,10.6000000,11.7000000,153.850
ZHIV,D,27/07/16,000000,11.8000000,12.0000000,11.6000000,11.8000000,51.860
ZHIV,D,28/07/16,000000,11.8000000,11.8000000,10.0000000,10.4000000,662.070
ZHIV,D,29/07/16,000000,10.7000000,11.5000000,10.5000000,11.2000000,781.700
ZHIV,D,01/08/16,000000,11.1000000,11.5000000,10.6000000,11.0000000,300.080
ZHIV,D,02/08/16,000000,11.0000000,11.0000000,10.0000000,10.2000000,216.470
ZHIV,D,03/08/16,000000,10.1000000,10.2000000,9.3000000,9.4000000,123.140
ZHIV,D,04/08/16,000000,9.5000000,11.1000000,9.4000000,10.2000000,237.510
ZHIV,D,05/08/16,000000,10.4000000,11.0000000,9.6000000,10.1000000,248.170
ZHIV,D,08/08/16,000000,10.3000000,10.4000000,9.8000000,10.0000000,81.220
ZHIV,D,09/08/16,000000,9.8000000,10.0000000,9.4000000,9.8000000,160.380
ZHIV,D,10/08/16,000000,9.8000000,10.1000000,9.8000000,10.0000000,26.500
ZHIV,D,11/08/16,000000,10.1000000,10.2000000,9.5000000,9.8000000,76.590
ZHIV,D,12/08/16,000000,9.7000000,10.0000000,9.7000000,9.8000000,23.040
ZHIV,D,15/08/16,000000,9.9000000,10.7000000,9.9000000,10.1000000,195.030
ZHIV,D,16/08/16,000000,10.0000000,10.3000000,9.9000000,10.0000000,48.960
ZHIV,D,17/08/16,000000,10.0000000,10.3000000,9.8000000,10.1000000,29.660
ZHIV,D,18/08/16,000000,10.0000000,12.7000000,8.8000000,11.3000000,1.014.940
ZHIV,D,19/08/16,000000,11.3000000,12.2000000,10.5000000,10.6000000,246.550
ZHIV,D,22/08/16,000000,10.7000000,11.1000000,10.3000000,10.7000000,119.270
ZHIV,D,23/08/16,000000,10.8000000,11.0000000,10.4000000,10.6000000,87.360
ZHIV,D,24/08/16,000000,10.7000000,10.7000000,10.3000000,10.5000000,50.270
ZHIV,D,25/08/16,000000,10.6000000,11.0000000,10.3000000,10.8000000,98.380
ZHIV,D,26/08/16,000000,11.0000000,11.1000000,10.3000000,10.5000000,83.420
ZHIV,D,29/08/16,000000,10.5000000,10.7000000,9.9000000,10.0000000,78.990
ZHIV,D,30/08/16,000000,10.1000000,10.1000000,9.4000000,9.6000000,91.880
ZHIV,D,31/08/16,000000,9.7000000,10.4000000,9.6000000,10.2000000,114.180
ZHIV,D,01/09/16,000000,10.2000000,11.9000000,10.1000000,11.0000000,413.890
ZHIV,D,02/09/16,000000,11.0000000,11.1000000,10.0000000,10.0000000,153.900
ZHIV,D,05/09/16,000000,10.1000000,11.5000000,9.9000000,10.6000000,724.150
ZHIV,D,06/09/16,000000,10.7000000,10.8000000,9.6000000,10.0000000,589.260
ZHIV,D,07/09/16,000000,10.0000000,10.1000000,9.1000000,9.7000000,258.770
