<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
UTSY,D,26/09/16,000000,1.5400000,1.5900000,1.5400000,1.5900000,6.000
UTSY,D,27/09/16,000000,1.5400000,1.6100000,1.5400000,1.6000000,29.000
UTSY,D,28/09/16,000000,1.5600000,1.5900000,1.5600000,1.5900000,13.000
UTSY,D,29/09/16,000000,1.5600000,1.5900000,1.4500000,1.5200000,48.000
UTSY,D,03/10/16,000000,1.5600000,1.5600000,1.5600000,1.5600000,1.000
UTSY,D,06/10/16,000000,1.4600000,1.4800000,1.4400000,1.4800000,12.000
UTSY,D,07/10/16,000000,1.4900000,1.4900000,1.3900000,1.4900000,29.000
UTSY,D,10/10/16,000000,1.4500000,1.4500000,1.4400000,1.4400000,2.000
UTSY,D,11/10/16,000000,1.4400000,1.4500000,1.3400000,1.4400000,65.000
UTSY,D,12/10/16,000000,1.4100000,1.4500000,1.3900000,1.4500000,11.000
UTSY,D,14/10/16,000000,1.4300000,1.4500000,1.3900000,1.4400000,9.000
UTSY,D,19/10/16,000000,1.4400000,1.4500000,1.4400000,1.4500000,2.000
UTSY,D,20/10/16,000000,1.4000000,1.4600000,1.4000000,1.4600000,6.000
UTSY,D,21/10/16,000000,1.4100000,1.4400000,1.3900000,1.4400000,8.000
UTSY,D,24/10/16,000000,1.4000000,1.4100000,1.3900000,1.3900000,9.000
UTSY,D,25/10/16,000000,1.3800000,1.4300000,1.3800000,1.4300000,3.000
UTSY,D,26/10/16,000000,1.4300000,1.4600000,1.4000000,1.4000000,11.000
UTSY,D,27/10/16,000000,1.4100000,1.4400000,1.3900000,1.4400000,5.000
UTSY,D,28/10/16,000000,1.4400000,1.7000000,1.4400000,1.4700000,254.000
UTSY,D,31/10/16,000000,1.5800000,1.7400000,1.5500000,1.5700000,44.000
UTSY,D,01/11/16,000000,1.5600000,1.6000000,1.5200000,1.5200000,31.000
UTSY,D,03/11/16,000000,1.5200000,1.6000000,1.5000000,1.5300000,33.000
UTSY,D,07/11/16,000000,1.5400000,1.6400000,1.5100000,1.5800000,55.000
